"STATE","HUC12"
"Kansas","102600080601"
"Kansas","102600080602"
"Kansas","102600080603"
"Kansas","102600080604"
"Kansas","102600080605"
"Kansas","102600080606"
"Kansas","102600080607"
"Kansas","102600080701"
"Kansas","102600080702"
"Kansas","102600080703"
"Kansas","102600080704"
"Kansas","102600080705"
"Kansas","102600080706"
"Kansas","102600080801"
"Kansas","102600080802"
"Kansas","102600080803"
"Kansas","102600080804"
"Kansas","102600080805"
"Kansas","102600090101"
"Kansas","102600090102"
"Kansas","102600090103"
"Kansas","102600090104"
"Kansas","102600090105"
"Kansas","102600090106"
"Kansas","102600090107"
"Kansas","102600090201"
"Kansas","102600090202"
"Kansas","102600090203"
"Kansas","102600090204"
"Kansas","102600090205"
"Kansas","102600090206"
"Kansas","102600090207"
"Kansas","102600090208"
"Kansas","102600090301"
"Kansas","102600090302"
"Kansas","102600090303"
"Kansas","102600090304"
"Kansas","102600090305"
"Kansas","102600090306"
"Kansas","102600090307"
"Kansas","102600090308"
"Kansas","102600090401"
"Kansas","102600090402"
"Kansas","102600090403"
"Kansas","102600090404"
"Kansas","102600090405"
"Kansas","102600090501"
"Kansas","102600090502"
"Kansas","102600090503"
"Kansas","102600090504"
"Kansas","102600090505"
"Kansas","102600090601"
"Kansas","102600090602"
"Kansas","102600090603"
"Kansas","102600090604"
"Kansas","102600090605"
"Kansas","102600090606"
"Kansas","102600090701"
"Kansas","102600090702"
"Kansas","102600090703"
"Kansas","102600090704"
"Kansas","102600100101"
"Kansas","102600100102"
"Kansas","102600100103"
"Kansas","102600100104"
"Kansas","102600100105"
"Kansas","102600100106"
"Kansas","102600100107"
"Kansas","102600100201"
"Kansas","102600100202"
"Kansas","102600100203"
"Kansas","102600100204"
"Kansas","102600100205"
"Kansas","102600100206"
"Kansas","102600100207"
"Kansas","102600100301"
"Kansas","102600100302"
"Kansas","102600100303"
"Kansas","102600100304"
"Kansas","102600100305"
"Kansas","102600100306"
"Kansas","102600100307"
"Kansas","102600100401"
"Kansas","102600100402"
"Kansas","102600100403"
"Kansas","102600100404"
"Kansas","102600100405"
"Kansas","102600100406"
"Kansas","102600100407"
"Kansas","102600100501"
"Kansas","102600100502"
"Kansas","102600100503"
"Kansas","102600100504"
"Kansas","102600100505"
"Kansas","102600110101"
"Kansas","102600110102"
"Kansas","102600110103"
"Kansas","102600110104"
"Kansas","102600110105"
"Kansas","102600110106"
"Kansas","102600110107"
"Kansas","102600110201"
"Kansas","102600110202"
"Kansas","102600110203"
"Kansas","102600110204"
"Kansas","102600110205"
"Kansas","102600110206"
"Kansas","102600110207"
"Kansas","102600110301"
"Kansas","102600110302"
"Kansas","102600110303"
"Kansas","102600110304"
"Kansas","102600110401"
"Kansas","102600110402"
"Kansas","102600110403"
"Kansas","102600110404"
"Kansas","102600110405"
"Kansas","102600110501"
"Kansas","102600110502"
"Kansas","102600110503"
"Kansas","102600110504"
"Kansas","102600110505"
"Kansas","102600110506"
"Kansas","102600110507"
"Kansas","102600120101"
"Kansas","102600120102"
"Kansas","102600120103"
"Kansas","102600120104"
"Kansas","102600120105"
"Kansas","102600120106"
"Kansas","102600120107"
"Kansas","102600120201"
"Kansas","102600120202"
"Kansas","102600120203"
"Kansas","102600120204"
"Kansas","102600120205"
"Kansas","102600120206"
"Kansas","102600120207"
"Kansas","102600120301"
"Nebraska","102600120301"
"Kansas","102600120302"
"Kansas","102600120303"
"Kansas","102600120304"
"Kansas","102600120305"
"Kansas","102600120306"
"Kansas","102600120307"
"Kansas","102600120308"
"Kansas","102600120309"
"Kansas","102600120310"
"Kansas","102600120401"
"Kansas","102600120402"
"Kansas","102600120403"
"Kansas","102600120404"
"Kansas","102600120405"
"Kansas","102600120406"
"Kansas","102600120407"
"Kansas","102600120408"
"Kansas","102600120409"
"Kansas","102600130101"
"Kansas","102600130102"
"Kansas","102600130103"
"Kansas","102600130104"
"Kansas","102600130105"
"Kansas","102600130106"
"Kansas","102600130201"
"Kansas","102600130202"
"Kansas","102600130203"
"Kansas","102600130204"
"Kansas","102600130205"
"Kansas","102600130206"
"Kansas","102600130207"
"Kansas","102600130301"
"Kansas","102600130302"
"Kansas","102600130303"
"Kansas","102600130304"
"Kansas","102600130305"
"Kansas","102600130401"
"Kansas","102600130402"
"Kansas","102600130403"
"Kansas","102600130404"
"Kansas","102600130405"
"Kansas","102600130406"
"Kansas","102600130501"
"Kansas","102600130502"
"Kansas","102600130503"
"Kansas","102600130504"
"Kansas","102600140101"
"Kansas","102600140102"
"Kansas","102600140103"
"Kansas","102600140104"
"Kansas","102600140105"
"Kansas","102600140106"
"Kansas","102600140201"
"Kansas","102600140202"
"Kansas","102600140203"
"Kansas","102600140204"
"Kansas","102600140205"
"Kansas","102600140206"
"Kansas","102600140207"
"Kansas","102600140301"
"Kansas","102600140302"
"Kansas","102600140303"
"Kansas","102600140304"
"Kansas","102600140305"
"Kansas","102600140306"
"Kansas","102600140307"
"Kansas","102600140401"
"Kansas","102600140402"
"Kansas","102600140403"
"Kansas","102600140404"
"Kansas","102600140405"
"Kansas","102600140406"
"Kansas","102600150101"
"Kansas","102600150102"
"Kansas","102600150103"
"Kansas","102600150104"
"Kansas","102600150105"
"Kansas","102600150106"
"Kansas","102600150107"
"Kansas","102600150108"
"Kansas","102600150109"
"Kansas","102600150201"
"Kansas","102600150202"
"Kansas","102600150203"
"Kansas","102600150204"
"Kansas","102600150205"
"Kansas","102600150206"
"Kansas","102600150207"
"Kansas","102600150301"
"Kansas","102600150302"
"Kansas","102600150303"
"Kansas","102600150304"
"Kansas","102600150305"
"Kansas","102600150306"
"Kansas","102600150307"
"Kansas","102600150308"
"Kansas","102600150401"
"Kansas","102600150402"
"Kansas","102600150403"
"Kansas","102600150404"
"Kansas","102600150405"
"Kansas","102600150406"
"Kansas","102600150501"
"Kansas","102600150502"
"Kansas","102600150503"
"Kansas","102600150504"
"Kansas","102600150505"
"Kansas","102600150601"
"Kansas","102600150602"
"Kansas","102600150603"
"Kansas","102600150604"
"Kansas","102600150605"
"Kansas","102600150606"
"Kansas","102600150607"
"Kansas","102600150608"
"Kansas","102600150701"
"Kansas","102600150702"
"Kansas","102600150703"
"Kansas","102600150704"
"Kansas","102600150705"
"Kansas","102701010101"
"Kansas","102701010102"
"Kansas","102701010103"
"Kansas","102701010104"
"Kansas","102701010105"
"Kansas","102701010106"
"Kansas","102701010201"
"Kansas","102701010202"
"Kansas","102701010203"
"Kansas","102701010204"
"Kansas","102701010205"
"Kansas","102701010206"
"Kansas","102701010207"
"Kansas","102701020101"
"Kansas","102701020102"
"Kansas","102701020103"
"Kansas","102701020104"
"Kansas","102701020105"
"Kansas","102701020201"
"Kansas","102701020202"
"Kansas","102701020203"
"Kansas","102701020204"
"Kansas","102701020205"
"Kansas","102701020206"
"Kansas","102701020207"
"Kansas","102701020208"
"Kansas","102701020209"
"Kansas","102701020301"
"Kansas","102701020302"
"Kansas","102701020303"
"Kansas","102701020304"
"Kansas","102701020305"
"Kansas","102701020401"
"Kansas","102701020402"
"Kansas","102701020403"
"Kansas","102701020404"
"Kansas","102701020501"
"Kansas","102701020502"
"Kansas","102701020503"
"Kansas","102701020504"
"Kansas","102701020505"
"Kansas","102701020506"
"Kansas","102701020507"
"Kansas","102701020508"
"Kansas","102701020601"
"Kansas","102701020602"
"Kansas","102701020603"
"Kansas","102701020604"
"Kansas","102701020701"
"Kansas","102701020702"
"Kansas","102701020703"
"Kansas","102701020704"
"Kansas","102701020801"
"Kansas","102701020802"
"Kansas","102701020803"
"Kansas","102701020804"
"Kansas","102701020805"
"Kansas","102701020806"
"Kansas","102701020807"
"Kansas","102701020808"
"Kansas","102701020901"
"Kansas","102701020902"
"Kansas","102701020903"
"Kansas","102701020904"
"Kansas","102701020905"
"Kansas","102701020906"
"Kansas","102701030101"
"Kansas","102701030102"
"Kansas","102701030103"
"Kansas","102701030104"
"Kansas","102701030105"
"Kansas","102701030106"
"Kansas","102701030107"
"Kansas","102701030108"
"Kansas","102701030109"
"Kansas","102701030110"
"Kansas","102701030201"
"Kansas","102701030202"
"Kansas","102701030203"
"Kansas","102701030204"
"Kansas","102701030205"
"Kansas","102701030301"
"Kansas","102701030302"
"Kansas","102701030303"
"Kansas","102701030304"
"Kansas","102701030305"
"Kansas","102701030306"
"Kansas","102701030307"
"Kansas","102701030308"
"Kansas","102701030401"
"Kansas","102701030402"
"Kansas","102701030403"
"Kansas","102701030404"
"Kansas","102701030405"
"Kansas","102701030406"
"Kansas","102701030407"
"Kansas","102701030408"
"Kansas","102701030501"
"Kansas","102701030502"
"Kansas","102701030503"
"Kansas","102701030504"
"Kansas","102701030505"
"Kansas","102701030506"
"Kansas","102701030507"
"Kansas","102701030508"
"Kansas","102701030509"
"Kansas","102701030510"
"Kansas","102701040101"
"Kansas","102701040102"
"Kansas","102701040103"
"Kansas","102701040104"
"Kansas","102701040105"
"Kansas","102701040106"
"Kansas","102701040107"
"Kansas","102701040108"
"Kansas","102701040201"
"Kansas","102701040202"
"Kansas","102701040203"
"Kansas","102701040204"
"Kansas","102701040205"
"Kansas","102701040301"
"Kansas","102701040302"
"Kansas","102701040303"
"Kansas","102701040304"
"Kansas","102701040305"
"Kansas","102701040306"
"Kansas","102701040307"
"Kansas","102701040401"
"Kansas","102701040402"
"Kansas","102701040403"
"Kansas","102701040404"
"Kansas","102701040405"
"Kansas","102701040406"
"Kansas","102701040407"
"Kansas","102701040501"
"Kansas","102701040502"
"Kansas","102701040503"
"Kansas","102701040504"
"Kansas","102701040505"
"Kansas","102701040601"
"Kansas","102701040602"
"Kansas","102701040603"
"Kansas","102701040604"
"Kansas","102701040605"
"Kansas","102701040606"
"Kansas","102701040607"
"Missouri","102701040607"
"Nebraska","102702010101"
"Nebraska","102702010102"
"Nebraska","102702010103"
"Nebraska","102702010104"
"Nebraska","102702010105"
"Nebraska","102702010201"
"Nebraska","102702010202"
"Nebraska","102702010203"
"Nebraska","102702010204"
"Nebraska","102702010205"
"Nebraska","102702010301"
"Nebraska","102702010302"
"Nebraska","102702010303"
"Nebraska","102702010304"
"Nebraska","102702010305"
"Nebraska","102702010306"
"Nebraska","102702010401"
"Nebraska","102702010402"
"Nebraska","102702010403"
"Nebraska","102702010404"
"Nebraska","102702010405"
"Nebraska","102702010406"
"Nebraska","102702010501"
"Nebraska","102702010502"
"Nebraska","102702010503"
"Nebraska","102702010504"
"Nebraska","102702010505"
"Nebraska","102702010506"
"Nebraska","102702020101"
"Nebraska","102702020102"
"Nebraska","102702020103"
"Nebraska","102702020104"
"Nebraska","102702020105"
"Nebraska","102702020106"
"Nebraska","102702020201"
"Nebraska","102702020202"
"Nebraska","102702020203"
"Nebraska","102702020204"
"Nebraska","102702020205"
"Nebraska","102702020301"
"Nebraska","102702020302"
"Nebraska","102702020303"
"Nebraska","102702020304"
"Nebraska","102702020401"
"Nebraska","102702020402"
"Nebraska","102702020403"
"Nebraska","102702020404"
"Nebraska","102702020405"
"Nebraska","102702020406"
"Nebraska","102702020407"
"Nebraska","102702020408"
"Nebraska","102702020409"
"Nebraska","102702020501"
"Nebraska","102702020502"
"Nebraska","102702020503"
"Nebraska","102702020504"
"Nebraska","102702020505"
"Nebraska","102702020506"
"Nebraska","102702020601"
"Nebraska","102702020602"
"Nebraska","102702020603"
"Nebraska","102702020604"
"Nebraska","102702020605"
"Nebraska","102702020606"
"Nebraska","102702030101"
"Nebraska","102702030102"
"Nebraska","102702030103"
"Nebraska","102702030201"
"Nebraska","102702030202"
"Nebraska","102702030203"
"Nebraska","102702030204"
"Nebraska","102702030205"
"Nebraska","102702030301"
"Nebraska","102702030302"
"Nebraska","102702030303"
"Nebraska","102702030304"
"Nebraska","102702030305"
"Nebraska","102702030306"
"Nebraska","102702030307"
"Nebraska","102702030308"
"Nebraska","102702030401"
"Nebraska","102702030402"
"Nebraska","102702030403"
"Nebraska","102702030404"
"Nebraska","102702030405"
"Nebraska","102702030406"
"Nebraska","102702030407"
"Nebraska","102702030408"
"Nebraska","102702030501"
"Nebraska","102702030502"
"Nebraska","102702030503"
"Nebraska","102702030504"
"Nebraska","102702030505"
"Nebraska","102702030506"
"Nebraska","102702030601"
"Nebraska","102702030602"
"Nebraska","102702030603"
"Nebraska","102702030604"
"Nebraska","102702030605"
"Nebraska","102702030606"
"Nebraska","102702030607"
"Nebraska","102702030608"
"Nebraska","102702030609"
"Nebraska","102702040101"
"Nebraska","102702040102"
"Nebraska","102702040103"
"Nebraska","102702040104"
"Nebraska","102702040105"
"Nebraska","102702040106"
"Nebraska","102702040201"
"Nebraska","102702040202"
"Nebraska","102702040203"
"Nebraska","102702040204"
"Nebraska","102702040205"
"Nebraska","102702040206"
"Nebraska","102702040301"
"Nebraska","102702040302"
"Nebraska","102702040303"
"Nebraska","102702040304"
"Nebraska","102702040305"
"Nebraska","102702040306"
"Nebraska","102702040307"
"Nebraska","102702040308"
"Nebraska","102702040309"
"Nebraska","102702050101"
"Nebraska","102702050102"
"Kansas","102702050103"
"Nebraska","102702050103"
"Kansas","102702050104"
"Nebraska","102702050104"
"Kansas","102702050201"
"Nebraska","102702050201"
"Kansas","102702050202"
"Nebraska","102702050202"
"Kansas","102702050203"
"Nebraska","102702050203"
"Kansas","102702050204"
"Nebraska","102702050204"
"Kansas","102702050301"
"Kansas","102702050302"
"Kansas","102702050303"
"Kansas","102702050304"
"Kansas","102702050305"
"Kansas","102702050306"
"Kansas","102702050401"
"Nebraska","102702050401"
"Kansas","102702050402"
"Kansas","102702050403"
"Kansas","102702050404"
"Kansas","102702050405"
"Kansas","102702050406"
"Kansas","102702050501"
"Kansas","102702050502"
"Kansas","102702050503"
"Kansas","102702050504"
"Kansas","102702050505"
"Kansas","102702050506"
"Kansas","102702050601"
"Kansas","102702050602"
"Kansas","102702050603"
"Kansas","102702050604"
"Kansas","102702050605"
"Kansas","102702050606"
"Kansas","102702050701"
"Kansas","102702050702"
"Kansas","102702050703"
"Kansas","102702050704"
"Kansas","102702050705"
"Nebraska","102702060101"
"Nebraska","102702060102"
"Nebraska","102702060103"
"Nebraska","102702060104"
"Nebraska","102702060201"
"Nebraska","102702060202"
"Nebraska","102702060203"
"Nebraska","102702060301"
"Nebraska","102702060302"
"Nebraska","102702060303"
"Nebraska","102702060304"
"Nebraska","102702060305"
"Nebraska","102702060306"
"Nebraska","102702060307"
"Nebraska","102702060401"
"Nebraska","102702060402"
"Nebraska","102702060403"
"Nebraska","102702060404"
"Nebraska","102702060405"
"Nebraska","102702060406"
"Nebraska","102702060407"
"Nebraska","102702060408"
"Nebraska","102702060409"
"Nebraska","102702060410"
"Nebraska","102702060501"
"Nebraska","102702060502"
"Nebraska","102702060503"
"Nebraska","102702060504"
"Nebraska","102702060505"
"Nebraska","102702060506"
"Nebraska","102702060507"
"Nebraska","102702060508"
"Nebraska","102702060509"
"Nebraska","102702060601"
"Nebraska","102702060602"
"Nebraska","102702060603"
"Nebraska","102702060604"
"Nebraska","102702060605"
"Nebraska","102702060701"
"Nebraska","102702060702"
"Nebraska","102702060703"
"Nebraska","102702060704"
"Nebraska","102702060801"
"Nebraska","102702060802"
"Nebraska","102702060803"
"Nebraska","102702060804"
"Nebraska","102702060805"
"Nebraska","102702060806"
"Nebraska","102702060807"
"Nebraska","102702060901"
"Kansas","102702060902"
"Nebraska","102702060902"
"Nebraska","102702060903"
"Nebraska","102702060904"
"Kansas","102702060905"
"Nebraska","102702060905"
"Nebraska","102702060906"
"Nebraska","102702061001"
"Nebraska","102702061002"
"Kansas","102702061003"
"Nebraska","102702061003"
"Nebraska","102702061004"
"Nebraska","102702061005"
"Nebraska","102702070101"
"Nebraska","102702070102"
"Nebraska","102702070103"
"Nebraska","102702070104"
"Nebraska","102702070105"
"Kansas","102702070201"
"Nebraska","102702070201"
"Kansas","102702070202"
"Nebraska","102702070202"
"Kansas","102702070203"
"Nebraska","102702070203"
"Nebraska","102702070204"
"Nebraska","102702070205"
"Kansas","102702070206"
"Nebraska","102702070206"
"Kansas","102702070207"
"Nebraska","102702070207"
"Nebraska","102702070301"
"Nebraska","102702070302"
"Kansas","102702070303"
"Nebraska","102702070303"
"Kansas","102702070304"
"Nebraska","102702070304"
"Kansas","102702070401"
"Kansas","102702070402"
"Kansas","102702070403"
"Kansas","102702070404"
"Kansas","102702070405"
"Nebraska","102702070405"
"Kansas","102702070501"
"Kansas","102702070502"
"Nebraska","102702070502"
"Kansas","102702070503"
"Kansas","102702070504"
"Kansas","102702070505"
"Kansas","102702070601"
"Kansas","102702070602"
"Kansas","102702070603"
"Kansas","102702070604"
"Kansas","102702070605"
"Kansas","102702070606"
"Iowa","102801010101"
"Iowa","102801010102"
"Iowa","102801010103"
"Iowa","102801010104"
"Iowa","102801010105"
"Iowa","102801010106"
"Missouri","102801010201"
"Missouri","102801010202"
"Missouri","102801010203"
"Iowa","102801010301"
"Iowa","102801010302"
"Missouri","102801010302"
"Iowa","102801010303"
"Missouri","102801010303"
"Missouri","102801010304"
"Missouri","102801010305"
"Missouri","102801010306"
"Missouri","102801010307"
"Iowa","102801010401"
"Iowa","102801010402"
"Iowa","102801010403"
"Iowa","102801010404"
"Iowa","102801010405"
"Missouri","102801010405"
"Iowa","102801010406"
"Missouri","102801010406"
"Missouri","102801010501"
"Missouri","102801010502"
"Missouri","102801010503"
"Missouri","102801010504"
"Missouri","102801010505"
"Missouri","102801010506"
"Iowa","102801010601"
"Missouri","102801010601"
"Iowa","102801010602"
"Missouri","102801010602"
"Missouri","102801010603"
"Missouri","102801010604"
"Missouri","102801010605"
"Missouri","102801010606"
"Missouri","102801010701"
"Missouri","102801010702"
"Missouri","102801010703"
"Missouri","102801010704"
"Missouri","102801010705"
"Missouri","102801010706"
"Missouri","102801010707"
"Missouri","102801010708"
"Missouri","102801010709"
"Missouri","102801010710"
"Missouri","102801010801"
"Missouri","102801010802"
"Missouri","102801010803"
"Missouri","102801010804"
"Missouri","102801010805"
"Missouri","102801010806"
"Missouri","102801010807"
"Missouri","102801010808"
"Iowa","102801010901"
"Missouri","102801010901"
"Iowa","102801010902"
"Missouri","102801010902"
"Iowa","102801010903"
"Missouri","102801010903"
"Iowa","102801010904"
"Missouri","102801010904"
"Missouri","102801010905"
"Missouri","102801010906"
"Missouri","102801010907"
"Missouri","102801010908"
"Missouri","102801010909"
"Missouri","102801010910"
"Missouri","102801010911"
"Missouri","102801011001"
"Missouri","102801011002"
"Missouri","102801011003"
"Missouri","102801011101"
"Missouri","102801011102"
"Missouri","102801011103"
"Missouri","102801011104"
"Missouri","102801011201"
"Missouri","102801011202"
"Missouri","102801011203"
"Missouri","102801011204"
"Missouri","102801011205"
"Missouri","102801011301"
"Missouri","102801011302"
"Missouri","102801011303"
"Missouri","102801011304"
"Missouri","102801011305"
"Missouri","102801011306"
"Missouri","102801011401"
"Missouri","102801011402"
"Missouri","102801011403"
"Missouri","102801011501"
"Missouri","102801011502"
"Missouri","102801011503"
"Missouri","102801011504"
"Missouri","102801011505"
"Missouri","102801011506"
"Missouri","102801011601"
"Missouri","102801011602"
"Missouri","102801011603"
"Missouri","102801011701"
"Missouri","102801011702"
"Missouri","102801011703"
"Missouri","102801011704"
"Missouri","102801011705"
"Missouri","102801011706"
"Missouri","102801011707"
"Missouri","102801011708"
"Iowa","102801020101"
"Iowa","102801020102"
"Iowa","102801020201"
"Iowa","102801020202"
"Iowa","102801020203"
"Iowa","102801020204"
"Iowa","102801020205"
"Iowa","102801020206"
"Iowa","102801020207"
"Iowa","102801020208"
"Iowa","102801020209"
"Iowa","102801020301"
"Iowa","102801020302"
"Iowa","102801020303"
"Iowa","102801020304"
"Iowa","102801020401"
"Iowa","102801020402"
"Iowa","102801020501"
"Iowa","102801020502"
"Iowa","102801020503"
"Iowa","102801020601"
"Iowa","102801020602"
"Missouri","102801020602"
"Iowa","102801020603"
"Missouri","102801020603"
"Iowa","102801020604"
"Missouri","102801020604"
"Missouri","102801020605"
"Missouri","102801020606"
"Iowa","102801020701"
"Iowa","102801020702"
"Iowa","102801020703"
"Iowa","102801020704"
"Missouri","102801020704"
"Iowa","102801020801"
"Iowa","102801020802"
"Iowa","102801020803"
"Iowa","102801020804"
"Iowa","102801020805"
"Iowa","102801020806"
"Missouri","102801020806"
"Missouri","102801020901"
"Missouri","102801020902"
"Missouri","102801020903"
"Missouri","102801020904"
"Missouri","102801021001"
"Missouri","102801021002"
"Missouri","102801021003"
"Missouri","102801021004"
"Missouri","102801021005"
"Missouri","102801021006"
"Missouri","102801021007"
"Missouri","102801021008"
"Iowa","102801021101"
"Missouri","102801021101"
"Missouri","102801021102"
"Missouri","102801021103"
"Missouri","102801021201"
"Missouri","102801021202"
"Missouri","102801021203"
"Missouri","102801021301"
"Missouri","102801021302"
"Missouri","102801021303"
"Missouri","102801021401"
"Missouri","102801021402"
"Missouri","102801021403"
"Missouri","102801021404"
"Iowa","102801030101"
"Missouri","102801030101"
"Missouri","102801030102"
"Missouri","102801030103"
"Iowa","102801030201"
"Missouri","102801030201"
"Iowa","102801030202"
"Missouri","102801030202"
"Missouri","102801030203"
"Iowa","102801030204"
"Missouri","102801030204"
"Missouri","102801030205"
"Missouri","102801030206"
"Missouri","102801030207"
"Missouri","102801030301"
"Missouri","102801030302"
"Missouri","102801030303"
"Missouri","102801030401"
"Missouri","102801030402"
"Missouri","102801030403"
"Missouri","102801030501"
"Missouri","102801030502"
"Missouri","102801030503"
"Missouri","102801030601"
"Missouri","102801030602"
"Missouri","102801030603"
"Iowa","102801030701"
"Missouri","102801030701"
"Iowa","102801030702"
"Missouri","102801030702"
"Iowa","102801030703"
"Missouri","102801030703"
"Missouri","102801030704"
"Missouri","102801030705"
"Missouri","102801030706"
"Missouri","102801030801"
"Missouri","102801030802"
"Missouri","102801030803"
"Missouri","102801030901"
"Missouri","102801030902"
"Missouri","102801030903"
"Missouri","102801030904"
"Missouri","102801031001"
"Missouri","102801031002"
"Missouri","102801031003"
"Missouri","102801031101"
"Missouri","102801031102"
"Missouri","102801031103"
"Missouri","102801031104"
"Missouri","102801031201"
"Missouri","102801031202"
"Missouri","102801031203"
"Missouri","102801031204"
"Missouri","102801031205"
"Missouri","102801031206"
"Missouri","102801031301"
"Missouri","102801031302"
"Missouri","102801031303"
"Missouri","102801031401"
"Missouri","102801031501"
"Missouri","102801031502"
"Missouri","102801031503"
"Missouri","102801031504"
"Missouri","102801031505"
"Missouri","102801031506"
"Missouri","102801031601"
"Missouri","102801031602"
"Missouri","102801031603"
"Missouri","102801031604"
"Missouri","102801031701"
"Missouri","102801032303"
"Iowa","102802010101"
"Iowa","102802010102"
"Iowa","102802010103"
"Iowa","102802010104"
"Iowa","102802010105"
"Iowa","102802010106"
"Iowa","102802010107"
"Iowa","102802010108"
"Iowa","102802010201"
"Iowa","102802010202"
"Iowa","102802010203"
"Iowa","102802010204"
"Iowa","102802010205"
"Iowa","102802010206"
"Iowa","102802010207"
"Iowa","102802010208"
"Iowa","102802010209"
"Iowa","102802010301"
"Iowa","102802010302"
"Missouri","102802010302"
"Iowa","102802010303"
"Missouri","102802010303"
"Missouri","102802010304"
"Missouri","102802010305"
"Iowa","102802010401"
"Iowa","102802010402"
"Iowa","102802010403"
"Iowa","102802010404"
"Iowa","102802010405"
"Iowa","102802010406"
"Missouri","102802010406"
"Iowa","102802010407"
"Missouri","102802010407"
"Iowa","102802010501"
"Missouri","102802010501"
"Missouri","102802010502"
"Missouri","102802010503"
"Missouri","102802010504"
"Missouri","102802010601"
"Missouri","102802010602"
"Missouri","102802010603"
"Missouri","102802010701"
"Missouri","102802010702"
"Missouri","102802020101"
"Missouri","102802020102"
"Missouri","102802020201"
"Missouri","102802020202"
"Missouri","102802020203"
"Missouri","102802020204"
"Missouri","102802020205"
"Missouri","102802020206"
"Missouri","102802020207"
"Missouri","102802020301"
"Missouri","102802020302"
"Missouri","102802020303"
"Missouri","102802020304"
"Missouri","102802020305"
"Missouri","102802020306"
"Missouri","102802020307"
"Missouri","102802020308"
"Missouri","102802020309"
"Missouri","102802020310"
"Missouri","102802020401"
"Missouri","102802020402"
"Missouri","102802020403"
"Missouri","102802020404"
"Missouri","102802020405"
"Missouri","102802020406"
"Missouri","102802020407"
"Missouri","102802020408"
"Missouri","102802020409"
"Missouri","102802020410"
"Missouri","102802030101"
"Missouri","102802030102"
"Missouri","102802030103"
"Missouri","102802030201"
"Missouri","102802030202"
"Missouri","102802030203"
"Missouri","102802030204"
"Missouri","102802030301"
"Missouri","102802030302"
"Missouri","102802030303"
"Missouri","102802030304"
"Missouri","102802030401"
"Missouri","102802030402"
"Missouri","102802030403"
"Missouri","102802030404"
"Missouri","102802030405"
"Missouri","102802030406"
"Missouri","102802030501"
"Missouri","102802030502"
"Kansas","102901010101"
"Kansas","102901010102"
"Kansas","102901010103"
"Kansas","102901010104"
"Kansas","102901010105"
"Kansas","102901010106"
"Kansas","102901010107"
"Kansas","102901010108"
"Kansas","102901010201"
"Kansas","102901010202"
"Kansas","102901010203"
"Kansas","102901010204"
"Kansas","102901010205"
"Kansas","102901010206"
"Kansas","102901010207"
"Kansas","102901010208"
"Kansas","102901010301"
"Kansas","102901010302"
"Kansas","102901010303"
"Kansas","102901010304"
"Kansas","102901010305"
"Kansas","102901010306"
"Kansas","102901010307"
"Kansas","102901010308"
"Kansas","102901010401"
"Kansas","102901010402"
"Kansas","102901010403"
"Kansas","102901010404"
"Kansas","102901010405"
"Kansas","102901010406"
"Kansas","102901010407"
"Kansas","102901010501"
"Kansas","102901010502"
"Kansas","102901010503"
"Kansas","102901010504"
"Kansas","102901010505"
"Kansas","102901010506"
"Kansas","102901010507"
"Kansas","102901010508"
"Kansas","102901010509"
"Kansas","102901010601"
"Kansas","102901010602"
"Kansas","102901010603"
"Kansas","102901010604"
"Kansas","102901010701"
"Kansas","102901010702"
"Kansas","102901010703"
"Kansas","102901010704"
"Kansas","102901010705"
"Kansas","102901010706"
"Kansas","102901010707"
"Kansas","102901020101"
"Kansas","102901020102"
"Kansas","102901020103"
"Kansas","102901020104"
"Kansas","102901020105"
"Kansas","102901020106"
"Kansas","102901020107"
"Kansas","102901020108"
"Kansas","102901020201"
"Kansas","102901020202"
"Kansas","102901020203"
"Kansas","102901020204"
"Kansas","102901020205"
"Kansas","102901020206"
"Kansas","102901020207"
"Kansas","102901020208"
"Missouri","102901020208"
"Kansas","102901020209"
"Missouri","102901020209"
"Kansas","102901020210"
"Kansas","102901020301"
"Kansas","102901020302"
"Kansas","102901020303"
"Kansas","102901020304"
"Kansas","102901020305"
"Kansas","102901020306"
"Kansas","102901020307"
"Kansas","102901020308"
"Kansas","102901020401"
"Kansas","102901020402"
"Missouri","102901020402"
"Kansas","102901020403"
"Missouri","102901020403"
"Missouri","102901020501"
"Kansas","102901020502"
"Missouri","102901020502"
"Missouri","102901020503"
"Missouri","102901020504"
"Missouri","102901020505"
"Missouri","102901020506"
"Kansas","102901020601"
"Missouri","102901020601"
"Kansas","102901020602"
"Missouri","102901020602"
"Missouri","102901020603"
"Missouri","102901020604"
"Missouri","102901020701"
"Missouri","102901020702"
"Kansas","102901030101"
"Kansas","102901030102"
"Kansas","102901030103"
"Kansas","102901030104"
"Kansas","102901030105"
"Kansas","102901030106"
"Kansas","102901030107"
"Missouri","102901030107"
"Kansas","102901030201"
"Missouri","102901030201"
"Missouri","102901030202"
"Kansas","102901030203"
"Missouri","102901030203"
"Missouri","102901030204"
"Missouri","102901030205"
"Missouri","102901030206"
"Kansas","102901040101"
"Kansas","102901040102"
"Kansas","102901040103"
"Kansas","102901040104"
"Kansas","102901040105"
"Kansas","102901040106"
"Kansas","102901040107"
"Kansas","102901040108"
"Missouri","102901040201"
"Kansas","102901040202"
"Missouri","102901040202"
"Missouri","102901040203"
"Kansas","102901040204"
"Kansas","102901040205"
