HUC12,Lake_Chla,Obs_HABs_Treat_Num,Obs_HABs_Treat_Risk,Obs_Deficiencies_n,Obs_AltSource,Obs_Cyano_ugl,Obs_DBP_Viol_n,Obs_Tot_Carbon_tt_n,Obs_turb_exceed_n,Obs_RTCR_mcl_n,Obs_HAB_DW_Risk,Obs_DW_Ops_Risk,Obs_Lake_Risk,Obs_DW_Viol_Risk,Pred_Cyan_ugl,Pred_DBP_freq,Pred_DWOps_Risk,Pred_Lake_Risk,Pred_HABDW_Risk,Est_HABDW_Risk,Est_DWOps_Risk,Est_Lake_Risk
60300010102,18.54023669,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.399548425,0,0.080938993,12.79383971,0.346432975,0.461519782,0.654608852,0.416782891,0.206022856,0.444149709
60300010301,21.30798182,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.499728538,0,0.081727213,16.47888416,0.348702494,0.498715264,0.673206996,0.479281847,0.206022856,0.555512852
60300010906,7.575955654,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.190104598,0,0.073366887,16.41380404,0.383655277,0.222389726,0.48093889,0.286118032,0.206022856,0.211325828
60300020902,7.575955654,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.190104598,0,0.073366887,16.41380404,0.383655277,0.222389726,0.48093889,0.286118032,0.206022856,0.211325828
60300021205,9.09664002,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.191839411,0,0.069332013,16.53852626,0.344330169,0.229317735,0.490572564,0.287200322,0.206022856,0.213254297
60300030103,15.77249156,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.299368312,0,0.070312548,13.12276277,0.342781027,0.347825296,0.571928529,0.354283936,0.206022856,0.332786567
60300030203,21.30798182,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.499728538,0,0.081727213,16.47888416,0.348702494,0.498715264,0.673206996,0.479281847,0.206022856,0.555512852
60300030205,22.08534121,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598686816,0,0.09022282,14.235354,0.35820146,0.543931127,0.71855261,0.541018541,0.206022856,0.665517766
60300030406,16.84128956,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.464277838,0,0.0789687,13.86130638,0.355066602,0.491635362,0.668648672,0.457165364,0.206022856,0.516104817
60300030702,14.21926373,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397073349,0,0.076087143,25.84493971,0.354834818,0.375121136,0.595445674,0.415238776,0.206022856,0.441398342
60300030703,14.21926373,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.397073349,0,0.076087143,25.84493971,0.354834818,0.375121136,0.595445674,0.415238776,0.206022856,0.441398342
60300050103,18.16480458,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599421347,0,0.081726336,11.65647305,0.357662636,0.522903795,0.708973592,0.54147679,0.206022856,0.666334293
60300050105,9.09664002,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.191839411,0,0.069332013,16.53852626,0.344330169,0.229317735,0.490572564,0.287200322,0.206022856,0.213254297
60300050801,9.09664002,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.191839411,0,0.069332013,16.53852626,0.344330169,0.229317735,0.490572564,0.287200322,0.206022856,0.213254297
60300051203,13.66211818,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.289751468,0,0.065712635,20.33023971,0.344649485,0.320221255,0.536140786,0.348284315,0.206022856,0.322096202
60300060102,8.522967465,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198836456,0,0.070801054,13.15960404,0.347575593,0.231602715,0.499220168,0.29156554,0.206022856,0.221032418
60300060103,8.522967465,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198836456,0,0.070801054,13.15960404,0.347575593,0.231602715,0.499220168,0.29156554,0.206022856,0.221032418
60300060104,13.16091905,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298862156,0,0.072331669,11.36667305,0.350712329,0.32898997,0.543202145,0.353968162,0.206022856,0.332223909
60300060105,13.16091905,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298862156,0,0.072331669,11.36667305,0.350712329,0.32898997,0.543202145,0.353968162,0.206022856,0.332223909
60300060202,9.102765157,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.1986298,0,0.067145142,12.69336277,0.340251025,0.206364754,0.474169892,0.291436614,0.206022856,0.220802692
60400010504,13.66211818,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.289751468,0,0.065712635,20.33023971,0.344649485,0.320221255,0.536140786,0.348284315,0.206022856,0.322096202
60400010801,17.70457553,18,0.533333333,0,1,0.2129,18,0,0,0,0.694691037,0.285420945,0.598884027,0.034285714,0.170472962,14.80708398,0.28611938,0.54864569,0.672703412,0.649678926,0.335038363,0.665736992
60400011006,8.801046414,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.192682198,0,0.07427726,16.11929293,0.336650359,0.220870148,0.464663167,0.287726109,0.206022856,0.214191165
60400020104,13.23810022,3,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.39614574,0,0.078663918,12.17267305,0.377717596,0.391733484,0.592431291,0.419744711,0.212276215,0.440367185
60400020105,13.23810022,3,0.933333333,0,1,NA,0,0,0,0,NA,NA,0.39614574,0,0.078663918,12.17267305,0.377717596,0.391733484,0.592431291,0.419744711,0.212276215,0.440367185
60400050102,8.801046414,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.192682198,0,0.07427726,16.11929293,0.336650359,0.220870148,0.464663167,0.287726109,0.206022856,0.214191165
60400050402,8.801046414,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.192682198,0,0.07427726,16.11929293,0.336650359,0.220870148,0.464663167,0.287726109,0.206022856,0.214191165
60400050905,8.427463936,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.191820317,0,0.071840795,15.13384848,0.336827564,0.220734031,0.461780569,0.28718841,0.206022856,0.213233072
60400051005,7.923411113,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.186370509,0,0.057315141,16.55677071,0.36333682,0.211820237,0.48239871,0.283788461,0.206022856,0.207174906
70101020402,3.464502713,0,1,0,1,NA,0,0,0,0,NA,NA,0.196552794,0,0.049629424,6.631313904,0.372925513,0.196511739,0.496131662,0.278589056,0.191815857,0.218493831
70101030802,3.464502713,0,1,0,1,NA,0,0,0,0,NA,NA,0.196552794,0,0.049629424,6.631313904,0.372925513,0.196511739,0.496131662,0.278589056,0.191815857,0.218493831
70101030803,3.464502713,0,1,0,1,NA,0,0,0,0,NA,NA,0.196552794,0,0.049629424,6.631313904,0.372925513,0.196511739,0.496131662,0.278589056,0.191815857,0.218493831
70101030804,3.464502713,0,1,0,1,NA,0,0,0,0,NA,NA,0.196552794,0,0.049629424,6.631313904,0.372925513,0.196511739,0.496131662,0.278589056,0.191815857,0.218493831
70101050301,3.464502713,0,1,0,1,NA,0,0,0,0,NA,NA,0.196552794,0,0.049629424,6.631313904,0.372925513,0.196511739,0.496131662,0.278589056,0.191815857,0.218493831
70101050302,3.464502713,0,1,0,1,NA,0,0,0,0,NA,NA,0.196552794,0,0.049629424,6.631313904,0.372925513,0.196511739,0.496131662,0.278589056,0.191815857,0.218493831
70101050304,4.403879611,3,0.985185185,0,1,NA,0,0,0,0,NA,NA,0.194707484,0,0.059526214,10.92460606,0.367486206,0.197875569,0.499604637,0.281134814,0.196362603,0.216442531
70101050406,4.403879611,3,0.985185185,0,1,NA,0,0,0,0,NA,NA,0.194707484,0,0.059526214,10.92460606,0.367486206,0.197875569,0.499604637,0.281134814,0.196362603,0.216442531
70101050601,4.403879611,3,0.985185185,0,1,NA,0,0,0,0,NA,NA,0.194707484,0,0.059526214,10.92460606,0.367486206,0.197875569,0.499604637,0.281134814,0.196362603,0.216442531
70101050603,4.403879611,3,0.985185185,0,1,NA,0,0,0,0,NA,NA,0.194707484,0,0.059526214,10.92460606,0.367486206,0.197875569,0.499604637,0.281134814,0.196362603,0.216442531
70102020103,7.040691721,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.295995612,0,0.063068943,11.33115556,0.358789097,0.296009734,0.562928017,0.352179823,0.206022856,0.329037375
70102020104,7.040691721,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.295995612,0,0.063068943,11.33115556,0.358789097,0.296009734,0.562928017,0.352179823,0.206022856,0.329037375
70102020105,7.040691721,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.295995612,0,0.063068943,11.33115556,0.358789097,0.296009734,0.562928017,0.352179823,0.206022856,0.329037375
70102020201,10.57699988,0,1,0,1,NA,0,0,0,0,NA,NA,0.298805268,0,0.082024893,8.382393651,0.377927302,0.306315722,0.620255418,0.342380887,0.191815857,0.332160671
70102020606,10.76976233,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.29744831,0,0.069217673,9.063337374,0.362853174,0.313840185,0.597099285,0.353086112,0.206022856,0.330652237
70102060801,6.247033936,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297503647,0,0.058350127,9.459844444,0.352283338,0.272981331,0.521498009,0.353120635,0.206022856,0.330713751
70102060803,6.247033936,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.297503647,0,0.058350127,9.459844444,0.352283338,0.272981331,0.521498009,0.353120635,0.206022856,0.330713751
70200050301,10.57699988,0,1,0,1,NA,0,0,0,0,NA,NA,0.298805268,0,0.082024893,8.382393651,0.377927302,0.306315722,0.620255418,0.342380887,0.191815857,0.332160671
70200050302,10.57699988,0,1,0,1,NA,0,0,0,0,NA,NA,0.298805268,0,0.082024893,8.382393651,0.377927302,0.306315722,0.620255418,0.342380887,0.191815857,0.332160671
70200050601,10.57699988,0,1,0,1,NA,0,0,0,0,NA,NA,0.298805268,0,0.082024893,8.382393651,0.377927302,0.306315722,0.620255418,0.342380887,0.191815857,0.332160671
70200050602,10.57699988,0,1,0,1,NA,0,0,0,0,NA,NA,0.298805268,0,0.082024893,8.382393651,0.377927302,0.306315722,0.620255418,0.342380887,0.191815857,0.332160671
70200090702,33.7607365,10,0.533333333,0,0,0.14,2,0,0,0,0.607294429,0.16335843,0.597776692,0.053809524,0.134177449,4.664286946,0.175922493,0.589571244,0.617834729,0.531317324,0.182784527,0.664506046
70200090704,33.7607365,10,0.533333333,0,0,0.14,2,0,0,0,0.607294429,0.16335843,0.597776692,0.053809524,0.134177449,4.664286946,0.175922493,0.589571244,0.617834729,0.531317324,0.182784527,0.664506046
70300010404,4.208582764,0,1,1,1,NA,0,0,0,0,NA,NA,0.194407106,0,0.041722371,7.161787013,0.401541364,0.194340884,0.506625651,0.277617415,0.192267188,0.216108622
70300010405,4.208582764,0,1,1,1,NA,0,0,0,0,NA,NA,0.194407106,0,0.041722371,7.161787013,0.401541364,0.194340884,0.506625651,0.277617415,0.192267188,0.216108622
70300020402,4.208582764,0,1,1,1,NA,0,0,0,0,NA,NA,0.194407106,0,0.041722371,7.161787013,0.401541364,0.194340884,0.506625651,0.277617415,0.192267188,0.216108622
70300020406,4.208582764,0,1,1,1,NA,0,0,0,0,NA,NA,0.194407106,0,0.041722371,7.161787013,0.401541364,0.194340884,0.506625651,0.277617415,0.192267188,0.216108622
70400060502,26.97601663,3,0.942857143,2,1,NA,0,0,0,0,NA,NA,0.599685688,0.05,0.082671652,12.00091833,0.382165982,0.599062116,0.755970059,0.554441658,0.210255969,0.666628142
70500010904,4.329505923,2,0.933333333,4,1,NA,0,0,0,0,NA,NA,0.198369746,0,0.037088385,10.38872035,0.376935419,0.199520896,0.516118112,0.297826934,0.214081541,0.220513609
70500020103,4.229219855,0,1,1,1,NA,0,0,0,0,NA,NA,0.198398474,0.025,0.047927337,5.089112898,0.366000987,0.199324218,0.481600333,0.284786487,0.192267188,0.220545544
70500020104,4.229219855,0,1,1,1,NA,0,0,0,0,NA,NA,0.198398474,0.025,0.047927337,5.089112898,0.366000987,0.199324218,0.481600333,0.284786487,0.192267188,0.220545544
70500040408,4.329505923,2,0.933333333,4,1,NA,0,0,0,0,NA,NA,0.198369746,0,0.037088385,10.38872035,0.376935419,0.199520896,0.516118112,0.297826934,0.214081541,0.220513609
70500050102,4.329505923,2,0.933333333,4,1,NA,0,0,0,0,NA,NA,0.198369746,0,0.037088385,10.38872035,0.376935419,0.199520896,0.516118112,0.297826934,0.214081541,0.220513609
70500050104,4.329505923,2,0.933333333,4,1,NA,0,0,0,0,NA,NA,0.198369746,0,0.037088385,10.38872035,0.376935419,0.199520896,0.516118112,0.297826934,0.214081541,0.220513609
70500050301,8.467837693,2,0.946666667,8,1,NA,0,0,0,0,NA,NA,0.299067542,0.05,0.057209776,16.13446984,0.38059903,0.299212646,0.562655626,0.368147478,0.211794795,0.332452222
70500050304,8.467837693,2,0.946666667,8,1,NA,0,0,0,0,NA,NA,0.299067542,0.05,0.057209776,16.13446984,0.38059903,0.299212646,0.562655626,0.368147478,0.211794795,0.332452222
70500050308,4.502254805,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197902026,0,0.049531433,8.096455556,0.35840385,0.207872907,0.496396937,0.290982581,0.206022856,0.219993678
70500050501,4.502254805,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.197902026,0,0.049531433,8.096455556,0.35840385,0.207872907,0.496396937,0.290982581,0.206022856,0.219993678
70600010505,20.91088323,2,0.946666667,3,1,NA,0,0,0,0,NA,NA,0.599623727,0,0.063338814,9.573551659,0.385869606,0.588981386,0.745496822,0.544461342,0.209538138,0.666559264
70600010702,20.91088323,2,0.946666667,3,1,NA,0,0,0,0,NA,NA,0.599623727,0,0.063338814,9.573551659,0.385869606,0.588981386,0.745496822,0.544461342,0.209538138,0.666559264
70700010502,3.589288718,0,1,2,1,NA,0,0,0,0,NA,NA,0.195913691,0,0.045086086,6.110924009,0.36814952,0.195740884,0.484658393,0.278924302,0.19271852,0.217783386
70700010503,3.589288718,0,1,2,1,NA,0,0,0,0,NA,NA,0.195913691,0,0.045086086,6.110924009,0.36814952,0.195740884,0.484658393,0.278924302,0.19271852,0.217783386
70700010901,8.340774629,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.2990828,0,0.065592895,14.56382222,0.346096655,0.270013646,0.541986141,0.354105815,0.206022856,0.332469183
70700010903,8.340774629,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.2990828,0,0.065592895,14.56382222,0.346096655,0.270013646,0.541986141,0.354105815,0.206022856,0.332469183
70700011002,8.340774629,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.2990828,0,0.065592895,14.56382222,0.346096655,0.270013646,0.541986141,0.354105815,0.206022856,0.332469183
70700011003,3.915517517,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198481868,0,0.049678242,10.64963939,0.366955362,0.205043455,0.508708898,0.291344325,0.206022856,0.220638246
70700011004,3.915517517,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198481868,0,0.049678242,10.64963939,0.366955362,0.205043455,0.508708898,0.291344325,0.206022856,0.220638246
70700011306,3.915517517,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.198481868,0,0.049678242,10.64963939,0.366955362,0.205043455,0.508708898,0.291344325,0.206022856,0.220638246
70801060402,27.11249733,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597389085,0,0.087142304,8.34640404,0.342398529,0.557047294,0.745318606,0.540208931,0.206022856,0.664075171
70900021401,15.16832829,8,0.911111111,7,1,NA,0,0,0,0,0.616991884,0.391760948,0.396362587,0.025,0.077660213,10.67586472,0.386172646,0.3953121,0.617353131,0.429868093,0.222855079,0.440608239
71000061702,12.18757983,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396861984,0,0.077624445,10.48013737,0.360628217,0.384474614,0.63958701,0.415106913,0.206022856,0.441163383
71000061703,12.18757983,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396861984,0,0.077624445,10.48013737,0.360628217,0.384474614,0.63958701,0.415106913,0.206022856,0.441163383
71000080304,23.28347559,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595499386,0,0.077829818,8.188548485,0.345475392,0.541836795,0.743418414,0.539030012,0.206022856,0.661974526
71000080401,23.28347559,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595499386,0,0.077829818,8.188548485,0.345475392,0.541836795,0.743418414,0.539030012,0.206022856,0.661974526
71000080402,12.18757983,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396861984,0,0.077624445,10.48013737,0.360628217,0.384474614,0.63958701,0.415106913,0.206022856,0.441163383
71000080404,12.18757983,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.396861984,0,0.077624445,10.48013737,0.360628217,0.384474614,0.63958701,0.415106913,0.206022856,0.441163383
71000080801,23.66052411,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598227502,0,0.086329433,7.746515152,0.365275113,0.559117272,0.755000931,0.540731991,0.206022856,0.665007179
71000081302,23.66052411,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598227502,0,0.086329433,7.746515152,0.365275113,0.559117272,0.755000931,0.540731991,0.206022856,0.665007179
71000081305,21.95794847,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596237769,0,0.083027562,10.05771515,0.359544922,0.539217612,0.733609407,0.539490664,0.206022856,0.662795334
71100010203,22.71956436,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597546333,0,0.085439182,7.130137374,0.350834927,0.565917196,0.73377143,0.540307032,0.206022856,0.664249972
71100020107,16.48132105,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597493989,0,0.082551918,9.231861935,0.35899486,0.510022371,0.697450402,0.540274377,0.206022856,0.664191785
71100020108,17.8364243,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598032319,0,0.086552689,8.615995268,0.360149304,0.529494584,0.72633778,0.540610222,0.206022856,0.664790208
71100020301,16.48132105,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597493989,0,0.082551918,9.231861935,0.35899486,0.510022371,0.697450402,0.540274377,0.206022856,0.664191785
71100040701,15.4750418,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395737424,0,0.077427791,10.40727305,0.35928725,0.433031335,0.656016015,0.414405338,0.206022856,0.439913289
71100040702,15.4750418,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395737424,0,0.077427791,10.40727305,0.35928725,0.433031335,0.656016015,0.414405338,0.206022856,0.439913289
71100050302,22.68824311,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598388471,0,0.087749895,7.136639713,0.350260384,0.579607126,0.734392807,0.540832414,0.206022856,0.665186118
71100050403,22.68824311,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598388471,0,0.087749895,7.136639713,0.350260384,0.579607126,0.734392807,0.540832414,0.206022856,0.665186118
71100070203,21.66642131,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598127543,0,0.079279244,10.140854,0.356851919,0.562032786,0.729923186,0.54066963,0.206022856,0.664896063
71100070301,21.44841421,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.594291836,0,0.066922481,12.26797463,0.354187892,0.544012452,0.72633212,0.538276663,0.206022856,0.660632178
71100080206,15.4750418,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.395737424,0,0.077427791,10.40727305,0.35928725,0.433031335,0.656016015,0.414405338,0.206022856,0.439913289
71200011007,12.87115649,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.298390022,0,0.079237756,9.419970707,0.362555427,0.340920321,0.59058057,0.353673614,0.206022856,0.331699072
71200011306,22.9587405,30,0.973333333,18,1,0,0,0,0,0,0.837012787,0.438363463,0.597764497,0.1,0.033135785,53.14643333,0.432988535,0.585650645,0.831924558,0.597292208,0.255478505,0.664492489
71200011308,22.9587405,30,0.973333333,18,1,0,0,0,0,0,0.837012787,0.438363463,0.597764497,0.1,0.033135785,53.14643333,0.432988535,0.585650645,0.831924558,0.597292208,0.255478505,0.664492489
71200011309,22.9587405,30,0.973333333,18,1,0,0,0,0,0,0.837012787,0.438363463,0.597764497,0.1,0.033135785,53.14643333,0.432988535,0.585650645,0.831924558,0.597292208,0.255478505,0.664492489
71200011311,22.9587405,30,0.973333333,18,1,0,0,0,0,0,0.837012787,0.438363463,0.597764497,0.1,0.033135785,53.14643333,0.432988535,0.585650645,0.831924558,0.597292208,0.255478505,0.664492489
71200060203,6.319555701,4,0.964912281,4,1,NA,0,0,0,0,NA,NA,0.297456841,0.05,0.066239954,10.45598889,0.377808016,0.299976956,0.541599954,0.370479559,0.204389792,0.330661721
71200060502,6.319555701,4,0.964912281,4,1,NA,0,0,0,0,NA,NA,0.297456841,0.05,0.066239954,10.45598889,0.377808016,0.299976956,0.541599954,0.370479559,0.204389792,0.330661721
71200060503,6.319555701,4,0.964912281,4,1,NA,0,0,0,0,NA,NA,0.297456841,0.05,0.066239954,10.45598889,0.377808016,0.299976956,0.541599954,0.370479559,0.204389792,0.330661721
71200060601,15.16832829,8,0.911111111,7,1,NA,0,0,0,0,0.616991884,0.391760948,0.396362587,0.025,0.077660213,10.67586472,0.386172646,0.3953121,0.617353131,0.429868093,0.222855079,0.440608239
71200060602,15.16832829,8,0.911111111,7,1,NA,0,0,0,0,0.616991884,0.391760948,0.396362587,0.025,0.077660213,10.67586472,0.386172646,0.3953121,0.617353131,0.429868093,0.222855079,0.440608239
71200061008,40.83919296,2,0.933333333,0,1,NA,0,0,0,0,0.83521729,0.383983573,0.699814507,0,0.085778124,9.336770707,0.380277386,0.692504744,0.826829237,0.609193297,0.212276215,0.777934264
71200061009,40.83919296,2,0.933333333,0,1,NA,0,0,0,0,0.83521729,0.383983573,0.699814507,0,0.085778124,9.336770707,0.380277386,0.692504744,0.826829237,0.609193297,0.212276215,0.777934264
71200061010,11.46332333,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.296770916,0,0.066340745,10.59227071,0.360603973,0.319344894,0.589501993,0.352663509,0.206022856,0.329899225
71200061102,11.46332333,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.296770916,0,0.066340745,10.59227071,0.360603973,0.319344894,0.589501993,0.352663509,0.206022856,0.329899225
71300030403,17.8657527,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596756244,0,0.082316191,9.981394517,0.350413344,0.510150881,0.705058232,0.539814123,0.206022856,0.663371686
71300030404,17.8657527,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596756244,0,0.082316191,9.981394517,0.350413344,0.510150881,0.705058232,0.539814123,0.206022856,0.663371686
71300030603,17.8657527,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596756244,0,0.082316191,9.981394517,0.350413344,0.510150881,0.705058232,0.539814123,0.206022856,0.663371686
71300030605,17.8657527,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596756244,0,0.082316191,9.981394517,0.350413344,0.510150881,0.705058232,0.539814123,0.206022856,0.663371686
71300040202,26.53099912,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599025144,0,0.091158095,9.833696104,0.352405553,0.578313049,0.760607369,0.541229612,0.206022856,0.665893861
71300040305,26.53099912,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599025144,0,0.091158095,9.833696104,0.352405553,0.578313049,0.760607369,0.541229612,0.206022856,0.665893861
71300040502,22.43769404,0,1,0,0,NA,0,0,0,0.333333333,0.700414212,0.277777778,0.597763246,0.066666667,0.082451637,8.208270707,0.278667344,0.591427569,0.717793365,0.415002555,0.038962596,0.664491099
71300040503,22.43769404,0,1,0,0,NA,0,0,0,0.333333333,0.700414212,0.277777778,0.597763246,0.066666667,0.082451637,8.208270707,0.278667344,0.591427569,0.717793365,0.415002555,0.038962596,0.664491099
71300050704,22.93306881,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597427343,0,0.083288486,8.24920404,0.346166771,0.564152543,0.744227244,0.540232799,0.206022856,0.664117699
71300050705,22.93306881,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597427343,0,0.083288486,8.24920404,0.346166771,0.564152543,0.744227244,0.540232799,0.206022856,0.664117699
71300051301,17.8657527,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.596756244,0,0.082316191,9.981394517,0.350413344,0.510150881,0.705058232,0.539814123,0.206022856,0.663371686
71300060405,25.5887667,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595976843,0,0.076650851,12.88668182,0.3448185,0.542317437,0.735826426,0.539327881,0.206022856,0.662505281
71300060408,25.5887667,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595976843,0,0.076650851,12.88668182,0.3448185,0.542317437,0.735826426,0.539327881,0.206022856,0.662505281
71300060409,25.5887667,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595976843,0,0.076650851,12.88668182,0.3448185,0.542317437,0.735826426,0.539327881,0.206022856,0.662505281
71300060502,25.5887667,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595976843,0,0.076650851,12.88668182,0.3448185,0.542317437,0.735826426,0.539327881,0.206022856,0.662505281
71300060801,25.5887667,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.595976843,0,0.076650851,12.88668182,0.3448185,0.542317437,0.735826426,0.539327881,0.206022856,0.662505281
71300070203,25.40959232,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598389571,0,0.086218239,9.418950824,0.34600824,0.577968382,0.742797046,0.5408331,0.206022856,0.66518734
71300070402,21.56539552,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599392145,0,0.090289906,13.958554,0.346531497,0.565379663,0.742132261,0.541458572,0.206022856,0.666301831
71300070501,25.40959232,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598389571,0,0.086218239,9.418950824,0.34600824,0.577968382,0.742797046,0.5408331,0.206022856,0.66518734
71300070503,21.56539552,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599392145,0,0.090289906,13.958554,0.346531497,0.565379663,0.742132261,0.541458572,0.206022856,0.666301831
71300070707,24.10438503,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598093705,0,0.080218436,10.46888416,0.349088073,0.554596925,0.732376839,0.540648519,0.206022856,0.664858446
71300070708,24.10438503,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598093705,0,0.080218436,10.46888416,0.349088073,0.554596925,0.732376839,0.540648519,0.206022856,0.664858446
71300070801,21.56539552,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.599392145,0,0.090289906,13.958554,0.346531497,0.565379663,0.742132261,0.541458572,0.206022856,0.666301831
71300070802,24.10438503,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598093705,0,0.080218436,10.46888416,0.349088073,0.554596925,0.732376839,0.540648519,0.206022856,0.664858446
71300100205,23.83982921,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597899638,0,0.08517452,7.907828602,0.342423965,0.583012583,0.740816336,0.540527448,0.206022856,0.664642717
71300100304,19.03660943,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.597091198,0,0.081222795,9.32400404,0.344174609,0.514992043,0.706391614,0.54002309,0.206022856,0.663744031
71300110402,29.41881858,NA,NA,NA,1,NA,0,0,0,0,0.764235572,0.392197125,0.649195891,0,0.091922796,10.16082067,0.372550466,0.586353771,0.763594671,0.58658409,0.223308024,0.72166513
71300110501,24.88694966,1,0.966666667,0,1,NA,0,0,0,0,0.764235572,0.392197125,0.599493367,0,0.092692435,9.668453999,0.379618741,0.595496216,0.76318713,0.538288147,0.202046036,0.666414352
71300110601,28.71726738,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.598422881,0,0.088127559,7.277473046,0.343757701,0.581435674,0.750830126,0.540853881,0.206022856,0.665224369
